procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 218880 2309116 950068 5118268    0    0    82    26 1054 1866  1  0 98  0  0
 1  0 218880 2311340 950072 5118480    0    0    82    46 1040 1820  1  0 98  0  0
 0  0 218880 2298768 950428 5118372    0    0    82  1354 1331 2728  1  1 98  0  0
 0  0 218880 2211316 950428 5153020    0    0    82    26 1418 3058  2  1 97  0  0
 1  0 218880 2263992 950432 5131800    0    0    82    50 2401 3557  2  1 97  0  0
 0  0 218880 2219832 950444 5131072    0    0    82   628 1387 2798  1  1 98  0  0
 0  0 218880 2271640 950448 5120536    0    0    82    24 1276 2386  1  1 98  0  0
 0  0 218880 2270632 950472 5120520    0    0    82   482  982 1687  1  0 98  0  0
 0  0 218880 2240544 950472 5126328    0    0    82     1 1457 3062  2  1 98  0  0
 0  0 218880 2240256 950480 5126008    0    0    82   597 1003 1708  1  0 98  0  0
 0  0 218880 2273444 950488 5126036    0    0    82    78 1022 1765  1  0 99  0  0
 0  0 218880 2306604 950488 5119156    0    0    82   519 1049 1790  1  1 98  0  0
 0  0 218880 2304772 950488 5119172    0    0    82    22  919 1586  1  0 99  0  0
 1  0 218880 2302820 950496 5119184    0    0    82   477  994 1780  1  0 99  0  0
 0  0 218880 2292036 950672 5119332    0    0    82   622 1262 2809  1  1 98  0  0
 0  0 218880 2291816 950676 5119228    0    0    82    19  980 1742  1  0 99  0  0
 0  0 218880 2292864 950676 5119292    0    0    82   680 1009 1880  1  0 99  0  0
 0  0 218880 2293668 950676 5119360    0    0    82    42  937 1619  1  0 99  0  0
 0  0 218880 2291404 950684 5119384    0    0    82    34  936 1640  1  0 99  0  0
 0  0 218880 2286112 950696 5121524    0    0    82    76 1682 2635  1  1 98  0  0
 0  0 218880 2293492 950712 5119312    0    0    82   472 1368 2485  1  1 98  0  0
 0  0 218880 2293256 950720 5119036    0    0    82    64  935 1589  1  0 99  0  0
 0  0 218880 2337236 950720 5119344    0    0    82     1 1059 1575  1  0 99  0  0
 0  0 218880 2341900 950720 5119164    0    0    82   421 1099 1828  1  1 98  0  0
 0  0 218880 2345396 950724 5118916    0    0    82    23 1014 1890  1  1 98  0  0
 0  0 218880 2347036 950732 5117320    0    0    82    61  997 1807  1  0 98  0  0
 0  0 218880 2335364 950928 5119328    0    0    82  1180 1318 2600  1  1 98  0  0
 0  0 218880 2336132 950932 5119308    0    0    82    23  957 1677  1  0 99  0  0
 0  0 218880 2337000 950936 5119564    0    0    82    48  951 1607  1  0 99  0  0
 0  0 218880 2335412 950944 5119312    0    0    82   503  961 1643  1  0 99  0  0
 0  0 218880 2329368 950952 5119344    0    0    82    25 1019 1772  1  0 99  0  0
 0  0 218880 2329368 950952 5119280    0    0    82   442  991 1745  1  0 99  0  0
 0  0 218880 2270680 950952 5119444    0    0    82    74 1095 3092  1  0 98  0  0
 0  0 218880 2335492 950952 5119444    0    0    82    82  943 1557  1  0 99  0  0
 1  0 218880 2340532 950956 5119380    0    0    82   602 1047 1652  1  0 99  0  0
 0  0 218880 2343052 950960 5119452    0    0    82    46  980 1657  1  1 98  0  0
 1  0 218880 2341344 950960 5119380    0    0    82    55  974 1669  1  0 99  0  0
 1  0 218880 2341820 950960 5119376    0    0    82   383  928 1558  1  0 99  0  0
 0  0 218880 2325236 951124 5119424    0    0    83   652 1316 2728  1  1 98  0  0
 0  0 218880 2327560 951136 5119540    0    0    83    47  976 1677  1  0 99  0  0
 0  0 218880 2327584 951140 5119440    0    0    83   517  918 1552  1  0 99  0  0
 0  0 218880 2319776 951148 5119440    0    0    83    30  989 2298  1  0 99  0  0
 0  0 218880 2318268 951160 5119516    0    0    83    36  948 1639  1  0 99  0  0
 0  0 218880 2316756 951168 5119520    0    0    83   486  965 1643  1  0 99  0  0
 0  0 218880 2342460 951168 5119532    0    0    83    50 1351 2398  2  0 98  0  0
 0  0 218880 2334424 951168 5119792    0    0    82   405  977 1704  1  1 98  0  0
 0  0 218880 2338464 951176 5119532    0    0    82    40  953 1631  1  0 99  0  0
 0  0 218880 2358632 951176 5119528    0    0    82   506 1132 1934  1  0 98  0  0
 0  0 218880 2355144 951184 5119600    0    0    83    19 1075 1960  1  0 98  0  0
 0  0 218880 2352120 951184 5120560    0    0    83   482 1074 1735  1  0 98  0  0
 0  0 218880 2347156 951304 5119632    0    0    83   683 1273 2676  1  1 98  0  0
 0  0 218880 2339376 951316 5119576    0    0    82   486 1058 1962  1  1 98  0  0
 1  0 218880 2338136 951324 5119628    0    0    83    84 1001 1700  1  0 99  0  0
 0  0 218880 2334916 951340 5119680    0    0    82   472  986 1706  1  0 99  0  0
 0  0 218880 2331408 951344 5119688    0    0    82    30  981 1682  1  0 99  0  0
 0  0 218880 2331156 951344 5119620    0    0    82   546 1014 1746  1  0 99  0  0
 1  0 218880 2336212 951344 5119680    0    0    83    51 1077 1889  1  0 98  0  0
 0  0 218880 2340496 951344 5119624    0    0    83   510 1034 1786  1  0 99  0  0
 1  0 218880 2339992 951344 5119624    0    0    83    44  967 1626  1  0 99  0  0
 1  0 218880 2336760 951344 5119624    0    0    83    14  976 1745  1  0 99  0  0
 1  0 218880 2334752 951344 5119636    0    0    83   425  982 1750  1  0 99  0  0
 0  0 218880 2336004 951344 5119700    0    0    83    17  994 1740  1  0 99  0  0
 0  0 218880 2310892 951524 5119740    0    0    83  1196 1289 2824  1  1 98  0  0
 0  0 218880 2312432 951524 5119788    0    0    83    47  972 1813  1  0 99  0  0
 0  0 218880 2313748 951524 5119728    0    0    83    54  985 1759  1  0 99  0  0
 0  0 218880 2310312 951528 5119844    0    0    82   763  951 1728  1  0 99  0  0
 0  0 218880 2309800 951540 5119756    0    0    83    20  921 1612  1  0 99  0  0
 0  0 218880 2306776 951544 5119816    0    0    82   482  846 1497  1  0 99  0  0
 0  0 218880 2283320 951556 5127692    0    0    83    71 1132 2541  1  1 98  0  0
 0  0 218880 2286352 951560 5127628    0    0    83   490  912 1583  1  0 99  0  0
 0  0 218880 2284340 951560 5127628    0    0    83    38  950 1734  1  0 99  0  0
 2  0 218880 2293920 951560 5125260    0    0    83    34 1000 1796  1  0 99  0  0
 0  0 218880 2284880 951568 5125296    0    0    83   554  954 1749  1  0 98  0  0
 0  0 218880 2283148 951568 5125232    0    0    83    25  936 1595  1  0 99  0  0
 0  0 218880 2303924 951780 5119868    0    0    83   669 1167 2714  1  1 98  0  0
 0  0 218880 2307492 951780 5119892    0    0    83     1  887 1660  1  0 99  0  0
 0  0 218880 2308004 951784 5119896    0    0    83    62  895 1598  1  0 99  0  0
 0  0 218880 2304728 951788 5119848    0    0    83   807  951 1677  1  0 99  0  0
 0  0 218880 2301712 951800 5119900    0    0    83    50  994 1793  1  0 99  0  0
 0  0 218880 2303980 951804 5119864    0    0    83    23  870 1518  1  0 99  0  0
 1  0 218880 2305492 951804 5119936    0    0    83   528  929 1629  1  0 98  0  0
 0  0 218880 2320140 951812 5119876    0    0    83    48 1162 1913  1  0 98  0  0
 0  0 218880 2317864 951820 5119872    0    0    82    34  901 1679  1  0 99  0  0
 0  0 218880 2329792 951820 5119872    0    0    83   401 1220 2137  2  0 98  0  0
 0  0 218880 2327020 951820 5119872    0    0    83     1  965 1750  1  0 98  0  0
 0  0 218880 2323496 951824 5119952    0    0    83   737 1007 1740  1  0 99  0  0
 0  0 218880 2314756 952052 5119892    0    0    84   646 1216 2617  1  0 98  0  0
 0  0 218880 2307764 952056 5120008    0    0    83    60 1024 1835  1  1 98  0  0
 0  0 218880 2306812 952060 5120012    0    0    84   554  993 1714  1  0 99  0  0
 0  0 218880 2306224 952064 5120272    0    0    83    46  970 1627  1  0 98  0  0
 0  0 218880 2306984 952064 5120968    0    0    83    23  962 1611  1  0 99  0  0
 1  0 218880 2304340 952064 5119988    0    0    83   415  984 1657  1  0 99  0  0
 0  0 218880 2311604 952064 5119964    0    0    84    50  973 1689  1  0 99  0  0
 1  0 218880 2315948 952072 5119964    0    0    84   562  899 1653  1  0 99  0  0
 0  0 218880 2316732 952072 5119968    0    0    84    15  839 1472  1  0 99  0  0
 0  0 218880 2316228 952072 5120032    0    0    84   338  881 1492  1  0 99  0  0
 0  0 218880 2312716 952072 5119992    0    0    84    20  982 1839  1  0 98  0  0
 0  0 218880 2312712 952076 5120068    0    0    84    22  944 1661  1  0 99  0  0
 0  0 218880 2305180 952180 5120120    0    0    84  1006 1139 2422  1  0 98  0  0
 0  0 218880 2302436 952184 5120120    0    0    84    34 1068 1928  1  1 98  0  0
 0  0 218880 2302184 952188 5120120    0    0    83    58  967 1715  1  0 98  0  0
 0  0 218880 2331468 952204 5120180    0    0    83   728 1544 2527  1  0 99  0  0
 0  0 218880 2325176 952204 5120180    0    0    84    23 1063 1711  1  0 99  0  0
 0  0 218880 2321396 952208 5120192    0    0    84   374  968 1664  1  0 99  0  0
 0  0 218880 2328612 952220 5120488    0    0    84    77 1027 1876  1  0 98  0  0
 0  0 218880 2330832 952220 5120208    0    0    84    22  933 1674  1  0 99  0  0
 0  0 218880 2319020 952220 5120208    0    0    84   502 1037 2282  1  0 98  0  0
 0  0 218880 2320028 952224 5120144    0    0    84    43  974 1696  1  0 99  0  0
 0  0 218880 2314236 952224 5120148    0    0    84   510 1018 1870  1  0 99  0  0
 0  0 218880 2316756 952228 5120160    0    0    84    91  989 1718  1  0 99  0  0
 0  0 218880 2310720 952508 5120160    0    0    84   604 1195 2451  1  1 98  0  0
 0  0 218880 2307748 952508 5120280    0    0    84    21 1060 1903  1  0 98  0  0
 0  0 218880 2304476 952516 5120280    0    0    84   629 1010 1713  1  0 99  0  0
 0  0 218880 2300204 952528 5120356    0    0    84    72 1239 1732  1  0 98  0  0
 0  0 218880 2302220 952532 5120220    0    0    84    23  914 1495  1  0 99  0  0
 0  0 218880 2302280 952532 5120464    0    0    84    46  989 1703  1  0 99  0  0
 0  0 218880 2306804 952540 5120288    0    0    84   671  953 1681  1  0 99  0  0
 0  0 218880 2306048 952548 5120236    0    0    84    30  945 1666  1  0 99  0  0
 0  0 218880 2305292 952552 5120304    0    0    84    23  952 1581  1  0 99  0  0
 0  0 218880 2304284 952552 5120376    0    0    84   442 1022 1742  1  0 99  0  0
 0  0 218880 2300392 952560 5120328    0    0    84    23  943 1719  1  0 99  0  0
 0  0 218880 2298240 952572 5120368    0    0    84    38 1022 1767  1  0 99  0  0
 0  0 218880 2293468 952744 5120280    0    0    84   582 1178 2554  1  1 98  0  0
 0  0 218880 2295568 952748 5120316    0    0    84   702 1133 1880  1  0 99  0  0
 0  0 218880 2292488 952752 5120312    0    0    83    67  967 1677  1  0 99  0  0
 1  0 218880 2295512 952752 5120332    0    0    84   199  931 1551  1  0 99  0  0
 0  0 218880 2292740 952752 5120328    0    0    83    22  920 1539  1  0 99  0  0
 0  0 218880 2290724 952752 5120332    0    0    84   569 1012 1642  1  0 99  0  0
 0  0 218880 2297720 952760 5127120    0    0    84    52 1636 3271  2  1 97  0  0
 0  0 218880 2303832 952760 5127184    0    0    84    52 1015 1761  1  0 99  0  0
 0  0 218880 2300808 952760 5127568    0    0    84   647 1023 1747  1  0 99  0  0
 0  0 218880 2310292 952760 5125708    0    0    84    52  956 1654  1  0 99  0  0
 0  0 218880 2309104 952760 5124688    0    0    84     1  903 1590  1  0 99  0  0
 0  0 218880 2308388 952760 5124688    0    0    84   652  952 1605  1  0 99  0  0
 0  0 218880 2318868 952944 5120376    0    0    84   837 1093 2440  1  1 98  0  0
 0  0 218880 2319128 952944 5120356    0    0    84    18  886 1671  1  0 99  0  0
 1  0 218880 2318624 952944 5120356    0    0    84    53  899 1645  1  0 98  0  0
 0  0 218880 2317112 952944 5120356    0    0    85   544  891 1550  1  0 99  0  0
 0  0 218880 2316156 952948 5120436    0    0    85    20  875 1594  1  0 99  0  0
 1  0 218880 2318968 952952 5120432    0    0    84   668  855 1550  1  0 99  0  0
 0  0 218880 2330440 952960 5120432    0    0    85    34 1136 1830  1  0 98  0  0
 1  0 218880 2331868 952960 5120436    0    0    85    38  939 1691  1  1 99  0  0
 0  0 218880 2332376 952960 5120372    0    0    85   626  889 1565  1  0 99  0  0
 0  0 218880 2327672 952968 5120440    0    0    85    70  910 1623  1  0 99  0  0
 0  0 218880 2329688 952972 5120200    0    0    84    34  868 1580  1  0 99  0  0
 0  0 218880 2329972 952976 5120396    0    0    84   530  985 1727  1  0 99  0  0
 0  0 218880 2322080 953236 5120488    0    0    85   604 1238 2698  1  1 98  0  0
 0  0 218880 2321380 953240 5120532    0    0    85    24  918 1595  1  0 99  0  0
 0  0 218880 2320204 953244 5120468    0    0    85   819  941 1666  1  0 99  0  0
 0  0 218880 2312908 953252 5120556    0    0    85    38  889 1527  1  0 99  0  0
 0  0 218880 2314936 953256 5121596    0    0    84    40  958 1628  1  0 99  0  0
 1  0 218880 2315972 953260 5121592    0    0    84   626  918 1581  1  0 99  0  0
 0  0 218880 2322780 953272 5121604    0    0    85    74 1032 1817  1  0 98  0  0
 1  0 218880 2253028 953276 5138228    0    0    84    42 1193 1673  2  0 98  0  0
 0  0 218880 2324944 953292 5121636    0    0    84  3115 1079 1709  1  1 98  0  0
 2  0 218880 2318372 953292 5121644    0    0    84    25  933 1645  1  0 99  0  0
 0  0 218880 2320672 953296 5122048    0    0    84    18 1861 3082  2  1 97  0  0
 0  0 218880 2320512 953300 5120072    0    0    85   450  917 1564  1  0 99  0  0
 0  0 218880 2316004 953516 5119592    0    0    85   844 1230 2595  1  1 98  0  0
 0  0 218880 2313484 953524 5120028    0    0    85    31  894 1537  1  0 99  0  0
 2  0 218880 2295108 953524 5120072    0    0    85   521 1040 2551  1  0 98  0  0
 0  0 218880 2292884 953524 5120200    0    0    85    59  898 1609  1  0 99  0  0
 0  0 218880 2298188 953524 5120152    0    0    85   747  952 1652  1  0 99  0  0
 0  0 218880 2294660 953524 5120152    0    0    85     1  936 1585  1  0 99  0  0
 0  0 218880 2297188 953532 5120172    0    0    85    41  952 1742  1  0 98  0  0
 0  0 218880 2298208 953540 5120140    0    0    84   571  763 1410  1  0 99  0  0
 0  0 218880 2301492 953540 5120156    0    0    85    13 1071 1658  1  0 99  0  0
 0  0 218880 2277292 953544 5152344    0    0    86    50 3822 4283  2  1 97  0  0
132  0 218880 2320164 953544 5105824    0    0    84   956 1236 2894  1  1 98  0  0
 2  0 218880 2190876 954224 5151508    1    0 22803  1162 3141 9721  5  2 93  0  0
 2  0 218880 2170756 954232 5169920    0    0    85   328 1589 5666  3  1 96  0  0
 0  0 218880 2210692 954236 5151500    0    0    84  1547 1135 2855  1  0 98  0  0
 0  0 218880 2208068 954236 5151592    0    0    84    58 1095 3068  2  0 98  0  0
 0  0 218880 2208692 954236 5151512    0    0    84    26 1009 2542  1  0 98  0  0
 1  0 218880 2207712 954240 5151520    0    0    84   382  669 1539  1  0 99  0  0
 0  0 218880 2155732 954248 5167988    0    0    84   948 1997 4620  3  1 96  0  0
 0  0 218880 2131372 954248 5159456    0    0    84   150 1744 3252  2  1 98  0  0
 0  0 218880 2198212 954248 5159480    0    0    84    23 1706 3123  1  1 98  0  0
 0  0 218880 2067024 954252 5229044    0    0    85   486 2991 5085  3  1 96  0  0
 1  0 218880 2104508 954260 5254232    0    0    93    83 5566 9226  5  2 94  0  0
 3  0 218880 2045372 954268 5290852    0    0   100   356 5997 11320  6  2 91  0  0
 1  0 218880 1963008 954280 5271888    0    0    92   316 6086 39182  6  2 92  0  0
 3  0 218880 1989304 954380 5227536    0    0    98  2917 3793 43906  6  2 91  0  0
 3  0 218880 2029396 954396 5253200    0    0   109   220 5580 9123  6  2 91  0  0
 2  0 218880 2027560 954680 5242660    0    0  1513   342 6814 24135 10  3 87  0  0
 1  0 218880 2057948 954680 5221948    0    0    86   243 3380 9152  7  2 90  0  0
 2  0 218880 2019668 954680 5249552    0    0    94  1134 3898 9727  7  2 90  0  0
 2  0 218880 2067840 954688 5238316    0    0    86   226 5231 10164  7  2 90  0  0
 0  0 218880 2040536 954704 5252064    0    0    90   665 7287 70700  9  3 88  0  0
 0  0 218880 2003536 954744 5240428    0    0    86  6097 4661 5955  4  1 95  0  0
 0  0 218880 2029588 954744 5223812    0    0    86   253 4132 4672  2  1 97  0  0
 0  0 218880 2021364 954864 5226060    0    0   113   910  752 1750  1  0 98  0  0
 2  0 218880 2024280 954864 5230072    0    0    86   429 1020 2562  2  0 98  0  0
 0  0 218880 2042744 954872 5214260    0    0    86   494 1222 1830  1  0 99  0  0
 0  0 218880 2037168 954912 5251664    0    0    86   616 4430 6801  3  1 95  0  0
 0  0 218880 2094004 954928 5245224    0    0    86   586 4645 3750  2  1 97  0  0
 0  0 218880 2098420 954940 5234404    0    0    94   171 4341 5340  3  1 96  0  0
 1  0 218880 1827672 955192 5483576    0    0  1967   334 5816 14110  8  3 89  0  0
 0  0 218880 1921600 955192 5370472    0    0    86  1356 6236 9975  5  2 92  0  0
 0  0 218880 1946116 955256 5332076    0    0   106   528 4969 7696  5  1 94  0  0
 0  0 218880 1883456 955256 5302920    0    0    86    37 2913 3669  2  1 97  0  0
 0  0 218880 1937700 955256 5320828    0    0    86   957 4634 7514  5  2 94  0  0
 1  0 218880 1969688 955392 5304176    0    0   128   191 4989 48036  5  2 93  0  0
 1  0 218880 1941124 955540 5285648    0    0   344   462 5983 41342  8  2 90  0  0
 1  0 218880 1858868 955632 5341944    0    0   103  2337 6573 13339  8  2 89  0  0
 0  0 218880 1835816 955752 5350612    0    0   110   154 4741 7520  4  1 94  0  0
 0  0 218880 1857920 955836 5341024    0    0    87   442 4962 5918  4  1 95  0  0
 4  0 218880 1868680 955884 5354256    0    0   166  1200 5555 11299  6  2 91  0  0
 0  0 218880 1879860 955908 5318212    0    0    85   924 5319 10905  4  1 94  0  0
 0  0 218880 1880380 955916 5331368    0    0    85   426 3605 6054  3  1 96  0  0
 1  0 218880 1977480 955920 5248004    0    0    85    90 4296 3172  1  1 98  0  0
 0  0 218880 1975652 955928 5242008    0    0    92  3421 1637 2941  2  1 98  0  0
 0  0 218880 1925728 956116 5242536    0    0    86  6158 8468 8629  4  1 94  0  0
 1  0 218880 1552084 956120 5290036    0    0    90   234 14859 15517 16  3 81  0  0
 2  0 218880 458456 956124 5258852    0    0    92    85 22525 50586 24  4 72  0  0
